Id,Name,Description,Observation,Unity,Created at,Updated at,supply_area_id
6403,Media larga hasta mitad muslo adulto,"Media larga hasta mitad muslo adulto, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. Tipo Mainat código JM014", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6404,Media pierna con soporte de cadera adulto,"Media pierna con soporte de cadera adulto, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. Tipo Mainat código JM011", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6405,Pantalón completo adulto,"Pantalón completo adulto, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. Tipo Mainat código JM010", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6406,Pantalón corto adulto,"Pantalón corto adulto, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. Tipo Mainat código JM010.1", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6407,Planchas gel polímero silicona 4 mm 40x40cm,"Planchas de gel polímero de silicona de 4 mm en la medida de 40x40cm, para uso con prendas de presoterapia.", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6408,Tobillera adulto,"Tobillera adulto, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. Tipo Mainat código JM013", - ,Unidad, - ,16 de Febrero de 2012 07:52,632
6412,Media hasta mitad de pierna c/plancha silicona 20x20x3 ,"Media hasta mitad de pierna para uso en pediatría, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. La prenda debe proveerse acompañada de una plancha de gel de polímero de silicona de 3 mm de espesor y de 20x20 cm.
", - ,Unidad, - ,16 de Febrero de 2012 09:27,633
6413,"Media larga sin pie desde tobillo con extensión cadera, miembro derecho","Media larga sin pie desde tobillo con extensión a cadera, para miembro derecho para uso en pediatría, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. La prenda debe proveerse acompañada de una plancha de gel de polímero de silicona de 3 mm de espesor y de 20x20 cm.
", - ,Unidad, - ,16 de Febrero de 2012 09:27,633
6414,Media puntera abierta,"Media con puntera abierta para uso en pediatría, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. La prenda debe proveerse acompañada de una plancha de gel de polímero de silicona de 3 mm de espesor y de 20x20 cm.
", - ,Unidad, - ,16 de Febrero de 2012 09:27,633
6415,Pantalón largo pediátrico,"Pantalón largo para uso en pediatría, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. La prenda debe proveerse acompañada de una plancha de gel de polímero de silicona de 3 mm de espesor y de 20x20 cm.
", - ,Unidad, - ,16 de Febrero de 2012 09:27,633
6416,Pantalón largo y media corta pie derecho,"Pantalón largo y media corta para pie derecho para uso en pediatría, prenda de presoterapia confeccionada con material suave al tacto, con pocas costuras, exteriores, totalmente planas que evite posibles roces en zonas delicadas. Anatómicas naturales. De fácil colocación de la prenda. Debe proveer niveles de presión controladas adecuadas a la recuperación del paciente. Debe brindar la posibilidad de trabajar con niveles de presión distintas en diferentes zonas de una misma prenda.
La toma de medidas debe ser realizada por un técnico de la empresa oferente y la prenda se debe proveer con la posibilidad de ajustes y rectificaciones de prendas sin cargo adicional. La prenda debe proveerse acompañada de una plancha de gel de polímero de silicona de 3 mm de espesor y de 20x20 cm.
", - ,Unidad, - ,16 de Febrero de 2012 09:27,633
6417,Aguja semi automática con disparador Calibre 16 G x 20 cm,Aguja semi automática con disparador Calibre 16 G x 20 cm, - ,Unidad, - ,30 de Septiembre de 2015 06:41,165
6418,DORIPENEM discos de antibiograma, - , - ,Unidad, - ,23 de Febrero de 2012 09:15,607
6420,ÁCIDO FUMÁRICO gramos,ÁCIDO FUMÁRICO gramos, - ,Gramos, - ,23 de Febrero de 2012 09:23,570
6421,Vara de Eschmann- Introductor tubo traqueal pediatrico,Vara de Eschmann- Introductor tubo traqueal pediatrico, - ,Unidad, - ,23 de Febrero de 2012 10:22,194
6422,"2,4 DINITROFLUOROBENCENO X ML","2,4 DINITROFLUOROBENCENO X ML", - ,Mililitros, - ,1 de Marzo de 2012 09:44,570
6423,3-ETILBENZOTHIAZOLINA X GRAMO,3-ETILBENZOTHIAZOLINA X GRAMO, - ,Gramos, - ,1 de Marzo de 2012 09:44,570
6424,Agua oxigenada x 500 ml,Agua oxigenada x 500 ml, - ,Envase, - ,28 de Mayo de 2014 06:42,500
6425,Cable intermediario presión no invasiva Monitor Mindray PM-9000,Cable intermediario para presión no invasiva Monitor Mindray PM-9000, - ,Unidad, - ,14 de Agosto de 2012 06:14,649
6426,Descongelador de Plasma,DESCONGELADOR DE PLASMA Capacidad de unidades de plasma de 50 a 450 ml. Tiempo de descongelamiento programable para cada unidad Alarma de fin de ciclo de cada unidad sonora y luminosa Tiempo de descongelamiento de 17 a 22 minutos, - ,Unidad, - ,23 de Marzo de 2012 08:42,638
6427,Agitador de extracción automático con balanza de sangre,AGITADOR DE EXTRACCIÓN AUTOMÁTICO CON BALANZA Agitador de extracción y balanza digital con corte por volumen. Programación del volumen a extraer. Alarmas ópticas y audibles. Batería para funcionamiento en caso de corte eléctrico., - ,Unidad, - ,23 de Marzo de 2012 08:42,638
6428,Cámara de conservación de plaquetas,"AGITADOR DE PLAQUETAS LINEAL Agitación Lineal, Bajo nivel de ruido Motor libre de mantenimiento con forzadores de ventilación MODEL AP-48L, capacidad: 48 unidades. MODEL AP-96L, capacidad: 96 unidades.", - ,Unidad, - ,23 de Marzo de 2012 08:42,638
6433,ACCESORIOS COLON POR ENEMA,Accesorios para Colon por enema tipo EZEM, - ,Unidad, - ,23 de Marzo de 2012 09:55,150
6435,Frasco tipo Schott de 100 ml, - , - ,Unidad, - ,21 de Junio de 2012 11:51,630
6436,Set filtro de Vena Cava 30 x 50 mm con introductor,Set filtro de Vena Cava 30 x 50 mm con introductor, - ,Unidad, - ,28 de Marzo de 2012 08:01,582
6437,Set introductor para filtro de vena cava tipo tulip,Set introductor para filtro de vena cava tipo tulip, - ,Unidad, - ,28 de Marzo de 2012 08:05,582
6438,Stent Vascular autoexpandible nitinol 6 x 4.0 c/sist. colocación,Stent Vascular autoexpandible nitinol 6 x 4.0 c/sist. colocación, - ,Unidad, - ,26 de Agosto de 2013 05:45,584
6439,Stent de nitinol esofágico monouso de liberación proximal o distal 18 x 23mm, - , - ,Unidad, - ,28 de Marzo de 2012 08:22,584
6440,Sutura mecánica circular curva de 21 mm tipo Proximate CDH21,Sutura mecánica circular curva de 21 mm tipo Proximate CDH21, - ,Unidad, - ,5 de Abril de 2013 09:07,485
6441,Set de Gastrostomía Percutánea endoscópica 20 Fr Método PULL,Set de Gastrostomía Percutánea endoscópica 20 Fr Método PULL, - ,Unidad, - ,28 de Marzo de 2012 08:30,582
6442,Guía Alambre tipo Amplatz semi-rígida tipo Magic Torque,Guía Alambre tipo Amplatz semi-rígida tipo Magic Torque, - ,Unidad, - ,28 de Marzo de 2012 08:45,585
6443,"Guía Alambre hidrofílica punta recta 0,035""x150 cm Tipo Zebra","Guía Alambre hidrofílica punta recta 0,035""x150 cm Tipo Zebra", - ,Unidad, - ,28 de Marzo de 2012 08:53,585
6444,"Cateter Stent Ureteral Doble Pigtail 4,7 a 4,8 Fr x 12 cm", - , - ,Unidad, - ,26 de Agosto de 2013 05:45,584
6445,Cepillo muestra Citológica vía biliar para combo cath,Cepillo muestra Citológica vía biliar para combo cath, - ,Unidad, - ,28 de Marzo de 2012 09:07,587
6446,Dispositivo de reemplazo para Gastrostomía (Botón Gástrico) de 18 Fr x 2.4 cm,Dispositivo de reemplazo para Gastrostomía (Botón Gástrico) de 18 Fr x 2.4 cm, - ,Unidad, - ,30 de Agosto de 2012 11:18,583
6447,Dispositivo de reemplazo para Gastrostomía (Botón Gástrico) de 24 Fr x 2.4 cm,Dispositivo de reemplazo para Gastrostomía (Botón Gástrico) de 24 Fr x 3.4 cm, - ,Unidad, - ,30 de Agosto de 2012 11:19,583
6448,Recarga endograpadora lineal cortante flexible 45 mm BLANCO T/Echelon Flex 45 mm. Cód. 6R45W,Recarga endograpadora lineal cortante flexible 45 mm T/Echelon Flex 45 mm. Cód. 6R45W, - ,Unidad, - ,11 de Septiembre de 2015 12:50,743
6450,"Microcateter para colocación coils de oclusión 0,017 punta 1,9 Fr","Microcateter para colocación coils de oclusión 0,017 punta 1,9 Fr", - ,Unidad, - ,28 de Marzo de 2012 10:31,579
6451,FUNDA ESTERIL PARA MICROSCOPIO TIPO OPMI-DRAPE Cod.326005,FUNDA ESTERIL PARA MICROSCOPIO TIPO OPMI-DRAPE Cod.326005, - ,Unidad, - ,29 de Marzo de 2012 10:34,92
6452,Sillón para Hemoterapia, - , - ,Unidad, - ,29 de Marzo de 2012 11:58,638
6454,BLEOMICINA CLORHIDRATO 15 mg frasco ampolla,"Frasco ampolla conteniendo BLEOMICINA CLORHIDRATO 15 mg en polvo liofilizado, que no requiera cadena de frío para su conservación- PRESENTAR MUESTRA", - ,Fras-Amp, - ,30 de Marzo de 2012 10:10,404
6455,CANULA AMEU N°4,CANULA AMEU N°4, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6456,CANULA AMEU N°5,CANULA AMEU N°5, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6457,CANULA AMEU N°6,CANULA AMEU N°6, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6458,CANULA AMEU N°7,CANULA AMEU N°7, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6459,CANULA AMEU N°8,CANULA AMEU N°8, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6460,CANULA AMEU N°9,CANULA AMEU N°9, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6461,CANULA AMEU N°10,CANULA AMEU N°10, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6462,CANULA AMEU N°12,CANULA AMEU N°12, - ,Unidad, - ,26 de Noviembre de 2014 06:15,747
6463,ASPIRADOR MVA PLUS,ASPIRADOR MVA PLUS, - ,Unidad, - ,30 de Marzo de 2012 11:25,136
6464,"Pouch pelable sin fuelle de 7,5 cm x 200 m","Bobina de Pouch pelable sin fuelle de 7,5 cm x 200 m", - ,Unidad, - ,3 de Abril de 2012 09:15,485
6465,Bobina pouch pelable con fuelle de 30 cm x 100 mts,Bobina pouch pelablecon fuelle de 30cmx100mx5cm, - ,Bobina, - ,7 de Marzo de 2013 09:53,524
6466,Pouch con 2 compresas gasa tubular 10 x 10 cm con indicador,Pouch con 2 compresas gasa tubular 10x10cm con indicador, - ,Envase, - ,8 de Enero de 2016 07:04,485
6467,"Pouch con 3 compresas gasa no tejida de 7,5 x 7,5 cm con indicador",Pouch con 3 compresas gasa no tejida de 7.5x7.5cm con indicador, - ,Unidad, - ,7 de Marzo de 2013 09:55,595
6469,Digitopunzor BD,Digitopunzor BD, - ,Unidad, - ,9 de Abril de 2012 11:56,640
6470,Aguja 20 G para lapicera de insulina,Aguja 20G para lapicera de insulina, - ,Unidad, - ,5 de Diciembre de 2012 06:47,640
6471,Aguja 31 G para lapicera de Insulina,Aguja 31 G para lapicera de Insulina, - ,Unidad, - ,9 de Abril de 2012 11:58,640
6472,Digitopunzor Softclix II,Digitopunzor Softclix II, - ,Unidad, - ,9 de Abril de 2012 12:00,640
6473,Agar Base Columbia EH tipo Difco,Agar Base EH tipo Difco, - ,Gramos, - ,16 de Diciembre de 2014 06:55,604
6476,Reactivo para determinación de glucosa y cetonas en orina (Env x 50), - , - ,Envase, - ,13 de Diciembre de 2012 06:13,640
6477,Lanceta BD, - , - ,Lanceta, - ,18 de Junio de 2015 09:21,640
6478,Lanceta Softclix II, - , - ,Lanceta, - ,18 de Junio de 2015 09:20,640
6479,Reflectómetro Accuchek Active, - , - ,Unidad, - ,10 de Abril de 2012 12:49,640
6480,Reflectómetro Accuchek Performa, - , - ,Unidad, - ,10 de Abril de 2012 12:50,640
6481,Tiras reactivas Accuchek Active (Env. x 50 tiras), - , - ,Envase, - ,25 de Abril de 2012 08:45,640
6482,Tiras reactivas Accuchek Performa (Env. x 50 tiras), - , - ,Envase, - ,25 de Abril de 2012 08:46,640
6483,Gammaglobulina humana normal G 6 gr. fco.amp.,Gammaglobulina Humana Normal G 6 gr. fco.amp., - ,Fras-Amp, - ,11 de Abril de 2012 08:07,458
6484,Control 3 niveles 3x3ml COUNTER 19,Control tres niveles bajo normal y alto 3x3 ml para AA Counter 19., - ,Unidad, - ,11 de Abril de 2012 08:19,642
6486,Prótesis reemplazo total cadera híbrida cabeza 28 mm,"Prótesis para reemplazo total de cadera híbrida, tallo pulido cono 9/10 cotilo poroso multiperforado cabeza 28 mm polietileno x link. La provisión de la prótesis deberá incluir: cemento, U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil. Se deberá proveer pistola de cementación.", - ,Unidad, - ,11 de Abril de 2012 11:50,643
6487,Prótesis reemplazo total cadera cerámica-cerámica,"Prótesis para reemplazo total de cadera no cementado cerámica-cerámica cabeza 28 y 36 mm tallo c/HA cotilo multiperforado. La provisión de la prótesis deberá incluir: U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 11:52,643
6488,Prótesis reemplazo total cadera no cementado cabeza 32mm,"Prótesis para reemplazo total de cadera no cementado, cabeza 32 mm o mayor, tallo poroso 1/3 proximal con aletas antirrotatorias, cotilo con o sin orificios. La provisión de la prótesis deberá incluir: U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 11:53,643
6489,Prótesis para revisión de cadera cotilo no cementado Jumbo,"Prótesis para revisión de cadera cotilo no cementado Jumbo hasta 70 mm, tallo no cementado modular en zona metafisaria, malla cribada superficie metal x link. La provisión de la prótesis deberá incluir: U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:03,643
6491,Prótesis para reemplazo total de cadera no cementado tallo cónico estriado Wagner,"Prótesis para reemplazo total de cadera no cementado tallo cónico estriado Wagner cotilo no cementado ceramica-ceramica. La provisión de la prótesis deberá incluir: U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:07,643
6492,Endoprótesis no convenciona fémur proximal y/o distal cirugía oncológica,"EndoPrótesis no convencional para femur proximal y o femur distal para cirugia oncologica. Cotilo no cementado atornillado cabeza 32mm, U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:09,643
6493,Prótesis para reemplazo total de rodilla tipo High Flexion,"Prótesis para reemplazo total de rodilla modular anatómica High Flexion. La provisión de la prótesis deberá incluir: una dosis de cemento, U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:10,643
6494,Prótesis reemplazo total rodilla unicondíleo con menisco móvil Oxford,"Prótesis para reemplazo total de rodilla unicondileo con menisco móvil Oxford. La provisión de la prótesis deberá incluir: cemento, U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:12,643
6495,Prótesis para revisión rodilla anatómicos vástagos híbridos,"Prótesis para revisión de rodilla anatómico, vástagos femorales híbridos cuñas y/o bloques y/o protesis abisagrada rotatoria. La provisión de la prótesis deberá incluir: una dosis de cemento, U drape, sterydrape, ioban, hemosuctor y sistema de lavado pulsátil.
", - ,Unidad, - ,11 de Abril de 2012 12:15,643
6496,Sistema artroscopía cadera con instrumental,"Sistema para artroscopia de cadera conteniendo: 1 bur de 5 mm, 1 punta de radiofrecuencia, Bomba de irrigación, 1 sutura reforzada, Instrumental para artroscopia de cadera
", - ,Unidad, - ,11 de Abril de 2012 12:16,643
6497,Sistema instrumentación columna 2 barras hasta 3 niveles,"Sistema de instrumentación de columna en titanio con tornillos poliaxiales, 2 barras y DTT. Hasta 3 niveles. Instrumental y set de alternativas.
", - ,Unidad, - ,11 de Abril de 2012 12:19,643
6498,Sistema instrumentación columna 2 barras 4-6 niveles,"Sistema de instrumentación de columna en titanio con tornillos poliaxiales, 2 barras largas, DTT y ganchos de 4 a 9 niveles. Instrumental y set de alternativas.
", - ,Unidad, - ,11 de Abril de 2012 12:20,643
6499,Placas columna cervical anterior y tornillos autofijantes,"Placas de columna cervical anterior, tornillos autofijantes. Se deberá proveer de caja de instrumental y alternativas.
", - ,Unidad, - ,11 de Abril de 2012 12:22,643
6500,Sistema instrumentación columna cervical posterior,"Sistema de instrumentación de columna cervical posterior, dos barras y ganchos y  tornillos poliaxiales.
", - ,Unidad, - ,11 de Abril de 2012 12:23,643
6501,Placas lambda para calcáneo,"Placas lambda para calcáneo con set de colocación y alternativas
", - ,Unidad, - ,11 de Abril de 2012 12:24,643
6502,Prótesis para reemplazo total de cadera tipo Thompson,"Prótesis para reemplazo total de cadera, tipo Thompson. Debe incluir cuello estandard o cuello largo con todas las alternativas en el diámetro cefálico. Set de instrumental de colocación y de medidas alternativas completos.  La oferta incluirá un U-Drape, un Ioban, hemosuctor y una dosis de cemento.
", - ,Unidad, - ,11 de Abril de 2012 12:27,643
6503,Prótesis para reemplazo total de cadera tipo Charnley,"Prótesis para reemplazo total de cadera, tipo Charnley. Debe incluir cotilo con todas las alternativas de tamaño y variedades, aletados y pared posterior. Tallo femoral modular: cuello reducido con todas las alternativas del largo de cuello. Alternativas del refuerzo del tallo, tamaño y variedad de formas del tallo. Set de instrumental de colocación y de medidas alternativas completos. La oferta incluirá un U-Drape, Ioban, Hemosuctor, cantidad necesaria de dosis de cemento, pistola y tapón femoral.
", - ,Unidad, - ,11 de Abril de 2012 12:29,643
6504,Prótesis reemplazo total rodilla tipo Insall Burnstein II,"[0002-1*] Prótesis para reemplazo total de rodilla tipo Insall Burnstein II, modular,  con todas las alternativas de medidas. Set de instrumental de colocación y de medidas alternativas completos. La oferta incluirá un U Drape, Ioban, Hemosuctor y cantidad de dosis de cemento necesarias.
", - ,Unidad, - ,11 de Abril de 2012 12:31,643
6505,Prótesis reemplazo parcial húmero proximal cementada,"Prótesis para reemplazo parcial de húmero proximal, cementada, con todas las alternativas de componentes. Set de instrumental de colocación y de medidas alternativas completos. La oferta incluirá un U Drape, Ioban, Hemosuctor más una dosis de cemento.
", - ,Unidad, - ,11 de Abril de 2012 12:34,643
6506,"Clavo endomedular elástico de titanio para tibia, fémur, húmero, radio o cúbito","Clavo endomedular elástico de titanio, para tibia, fémur, húmero, radio o cúbito. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:36,643
6507,Clavo endomedular acerrojado para húmero anterógrado,"Clavo endomedular acerrojado para húmero, anterógrado, con todas las alternativas en largo y diámetro. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:37,643
6508,Clavo endomedular acerrojado húmero retrógrado,"Clavo endomedular acerrojado para húmero, retrógrado, con sistema de compresión foco fractura. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:44,643
6509,Clavo endomedular acerrojado tibia,"Clavo endomedular acerrojado para tibia, con todas las alternativas en largo y diámetro. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:45,643
6510,Clavo endomedular acerrojado fémur,"Clavo endomedular acerrojado para fémur con todas las alternativas en largo y diámetro. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:47,643
6511,Clavo endomedular acerrojado para fémur retrógrado,"Clavo endomedular acerrojado para fémur. retrógrado, con todas las alternativas en largo y diámetro. Set de instrumental de colocación en préstamo.
", - ,Unidad, - ,11 de Abril de 2012 12:49,643
6512,Clavo endomedular largo no fresado,"Clavo endomedular largo no fresado con doble tornillo para el cuello para fracturas proximales de fémur. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:50,643
6513,Clavo endomedular no fresado fémur proximal,"Clavo endomedular no fresado para fémur proximal, triple tornillo u hoja espiral.  Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:51,643
6514,Placa osteosíntesis con sistema de compresión dinámica,"Placa para osteosíntesis con sistema de compresión dinámica, con tornillos. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:53,643
6515,Placa osteosíntesis tercio de tubo,"Placa para osteosíntesis, tercio de tubo, con tornillos. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:54,643
6516,"Placa osteosíntesis reconstrucción pelvis 4,5 mm","Placa para osteosíntesis de 4,5 mm para reconstrucción plástica ósea de pelvis con sus correspondientes tornillos con set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:56,643
6517,"Placa osteosíntesis 3,5 mm","Placa para osteosíntesis de 3,5 mm para reconstrucción plástica ósea con sus correspondientes tornillos. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:57,643
6518,Placa osteosíntesis húmero proximal,"Placa para osteosíntesis de húmero proximal, fijación por estabilización angular con sus correspondientes tornillos. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 12:58,643
6519,Placa osteosíntesis húmero medial y distal,"Placa para osteosíntesis de húmero, medial y distal, fijación por estabilización angular con tornillos. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,11 de Abril de 2012 13:00,643
6520,"Triamcinolona 0,1% crema","Envase conteniendo Triamcinolona 0,1%", - ,Unidad, - ,12 de Noviembre de 2015 08:26,485
6521,Placa osteosíntesis radio distal dorsal y/o palmar,"Placa para osteosíntesis de radio distal, dorsal y/o palmar con sistema de estabilización angular, con sus correspondientes tornillos. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 07:45,643
6522,Placa osteosíntesis tibia proximal con estabilización angular,"[0005-14*] Placa para osteosíntesis de tibia proximal con sistema de estabilización angular, con sus correspondientes tornillos. Set de instrumental de colocación y medidas alternativas completos.

", - ,Unidad, - ,12 de Abril de 2012 07:52,643
6523,Placa osteosíntesis tibia distal,"Placa para osteosíntesis de tibia distal con sistema de estabilización angular, con sus correspondientes tornillos. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 07:50,643
6525,"Placa osteosíntesis sistema compresión dinámica con tornillo de 3,5 mm","Placa para osteosíntesis con sistema de compresión dinámica con tornillo de 3,5 mm con sistema de estabilización angular. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:01,643
6526,"Placa osteosíntesis sistema compresión dinámica con tornillo de 4,5 mm ","Placa para osteosíntesis con sistema de compresión dinámica con tornillo de 4,5 mm con sistema de estabilización angular. Set de instrumental de colocación y medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:00,643
6527,"Placa osteosíntesis huesos pequeños tornillos de 1; 1,5 y 2.0 mm ","Placa de osteosíntesis para huesos pequeños, con tornillos de 1; 1,5 y 2.0 mm de diámetro. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:12,643
6528,Clavo placa compresión dinámica activa o pasiva fx cadera o rodilla,"Clavo placa de compresión dinámica activa o pasiva para fractura de cadera o rodilla, todas las alternativas de largo de clavo y placa con tornillos. En cada caso se indicará en la Orden de Compra interna cuál de los dos tipos de clavo placa se solicita. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:17,643
6529,Placa condílea femoral distal con estabilización angular,"Placa condílea para femoral distal, anatómica con estabilización angular. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:19,643
6530,Tornillo osteosíntesis con arandelas tipo cortical,"Tornillo para osteosíntesis, con arandelas, tipo cortical, en sus diferentes largos y de 1.5; 2.7; 3.5 y 4,5 mm de diámetro. Set de instrumental de colocación y de medidas alternativas completos.
", - ,Unidad, - ,12 de Abril de 2012 08:21,643
